X1+X2,P_NS(APR4_EPP),P_NS(BHF_BBB2),P_NS(H4),P_NS(HQC18),P_NS(KDE0V),P_NS(KDE0V1),P_NS(MPA1),P_NS(MS1_PP),P_NS(MS1B_PP),P_NS(RS),P_NS(SK255),P_NS(SK272),P_NS(SKI2),P_NS(SKI3),P_NS(SKI4),P_NS(SKI5),P_NS(SKI6),P_NS(SKMP),P_NS(SKOP),P_NS(SLy),P_NS(SLY2),P_NS(SLY9),P_NS(SLY230A)
0.680000,0.072915,0.070586,0.002681,0.062810,0.054319,0.057275,0.013876,0.000051,0.000449,0.009139,0.008203,0.007639,0.005207,0.005325,0.015795,0.001244,0.013077,0.013078,0.029588,0.042645,0.044151,0.017479,0.037151
0.700000,0.073842,0.071223,0.002739,0.065297,0.056144,0.060057,0.014308,0.000052,0.000462,0.009332,0.008614,0.007852,0.005343,0.005473,0.015866,0.001279,0.013130,0.013140,0.030529,0.044135,0.045621,0.018097,0.037219
0.720000,0.075038,0.072430,0.002808,0.068536,0.058260,0.063078,0.014685,0.000054,0.000476,0.009511,0.009050,0.008088,0.005492,0.005625,0.015971,0.001314,0.013238,0.013312,0.031539,0.046355,0.047815,0.018725,0.037979
0.740000,0.076795,0.074582,0.002892,0.072634,0.060725,0.066254,0.015015,0.000055,0.000490,0.009688,0.009501,0.008352,0.005661,0.005786,0.016188,0.001352,0.013480,0.013663,0.032658,0.049444,0.050878,0.019374,0.039748
0.760000,0.079397,0.077993,0.002994,0.077563,0.063547,0.069500,0.015315,0.000057,0.000505,0.009874,0.009960,0.008649,0.005850,0.005959,0.016599,0.001392,0.013935,0.014253,0.033908,0.053391,0.054812,0.020054,0.042783
0.780000,0.083057,0.082821,0.003116,0.083102,0.066670,0.072741,0.015609,0.000058,0.000520,0.010083,0.010414,0.008980,0.006062,0.006147,0.017277,0.001436,0.014669,0.015117,0.035293,0.057967,0.059402,0.020774,0.047173
0.800000,0.087824,0.088945,0.003255,0.088842,0.069976,0.075914,0.015927,0.000060,0.000537,0.010325,0.010855,0.009342,0.006294,0.006351,0.018258,0.001484,0.015706,0.016241,0.036790,0.062717,0.064206,0.021538,0.052649
0.820000,0.093479,0.095866,0.003406,0.094270,0.073305,0.078972,0.016299,0.000062,0.000555,0.010608,0.011271,0.009726,0.006540,0.006568,0.019515,0.001534,0.016995,0.017544,0.038351,0.067087,0.068670,0.022343,0.058474
0.840000,0.099500,0.102756,0.003562,0.098929,0.076478,0.081875,0.016750,0.000063,0.000573,0.010932,0.011655,0.010120,0.006794,0.006793,0.020934,0.001587,0.018395,0.018874,0.039909,0.070639,0.072341,0.023173,0.063653
0.860000,0.105171,0.108747,0.003712,0.102571,0.079342,0.084588,0.017292,0.000065,0.000591,0.011290,0.012002,0.010505,0.007045,0.007020,0.022326,0.001640,0.019702,0.020061,0.041391,0.073210,0.075035,0.024006,0.067467
0.880000,0.109857,0.113295,0.003848,0.105190,0.081796,0.087078,0.017916,0.000067,0.000609,0.011666,0.012308,0.010864,0.007284,0.007240,0.023505,0.001692,0.020740,0.020983,0.042730,0.074900,0.076828,0.024809,0.069821
0.900000,0.113256,0.116342,0.003964,0.106950,0.083802,0.089313,0.018588,0.000069,0.000626,0.012039,0.012574,0.011183,0.007500,0.007445,0.024365,0.001739,0.021445,0.021612,0.043881,0.075931,0.077938,0.025550,0.071077
0.920000,0.115445,0.118183,0.004058,0.108074,0.085374,0.091268,0.019254,0.000071,0.000641,0.012384,0.012799,0.011451,0.007687,0.007626,0.024913,0.001782,0.021864,0.021996,0.044827,0.076532,0.078592,0.026202,0.071679
0.940000,0.116723,0.119213,0.004130,0.108770,0.086566,0.092929,0.019854,0.000073,0.000654,0.012684,0.012988,0.011665,0.007843,0.007781,0.025225,0.001818,0.022087,0.022212,0.045572,0.076873,0.078967,0.026749,0.071949
0.960000,0.117415,0.119761,0.004184,0.109192,0.087440,0.094297,0.020346,0.000074,0.000665,0.012929,0.013145,0.011830,0.007967,0.007908,0.025389,0.001848,0.022198,0.022327,0.046140,0.077064,0.079180,0.027189,0.072066
0.980000,0.117772,0.120046,0.004223,0.109446,0.088063,0.095391,0.020712,0.000075,0.000674,0.013118,0.013273,0.011953,0.008062,0.008007,0.025470,0.001871,0.022250,0.022386,0.046560,0.077171,0.079300,0.027528,0.072116
1.000000,0.117951,0.120193,0.004250,0.109596,0.088488,0.096239,0.020963,0.000076,0.000680,0.013256,0.013377,0.012041,0.008132,0.008083,0.025510,0.001888,0.022274,0.022416,0.046865,0.077230,0.079367,0.027781,0.072139
