X2,P_REM(APR4_EPP),P_REM(BHF_BBB2),P_REM(H4),P_REM(HQC18),P_REM(KDE0V),P_REM(KDE0V1),P_REM(MPA1),P_REM(MS1_PP),P_REM(MS1B_PP),P_REM(RS),P_REM(SK255),P_REM(SK272),P_REM(SKI2),P_REM(SKI3),P_REM(SKI4),P_REM(SKI5),P_REM(SKI6),P_REM(SKMP),P_REM(SKOP),P_REM(SLy),P_REM(SLY2),P_REM(SLY9),P_REM(SLY230A)
0.720000,0.548727,0.533905,0.507299,0.533391,0.531956,0.523898,0.535198,0.521085,0.518111,0.539427,0.525800,0.526856,0.510677,0.517757,0.534843,0.513390,0.522855,0.528264,0.529773,0.530431,0.530207,0.527344,0.523918
0.740000,0.575019,0.560582,0.534596,0.560082,0.558682,0.550819,0.561843,0.548073,0.545168,0.565964,0.552676,0.553707,0.537900,0.544821,0.561497,0.540553,0.549801,0.555080,0.556553,0.557195,0.556977,0.554183,0.550839
0.760000,0.602131,0.588163,0.562949,0.587678,0.586322,0.578701,0.589384,0.576037,0.573218,0.593373,0.580502,0.581501,0.566161,0.572882,0.589049,0.568738,0.577713,0.582832,0.584259,0.584882,0.584670,0.581963,0.578720
0.780000,0.630085,0.616673,0.592396,0.616207,0.614903,0.607573,0.617846,0.605009,0.602294,0.621679,0.609306,0.610267,0.595493,0.601970,0.617525,0.597978,0.606623,0.611548,0.612920,0.613519,0.613315,0.610711,0.607592
0.800000,0.658903,0.646140,0.622974,0.645696,0.644454,0.637466,0.647258,0.635020,0.632429,0.650907,0.639119,0.640036,0.625934,0.632120,0.646951,0.628307,0.636560,0.641256,0.642564,0.643135,0.642941,0.640459,0.637484
0.820000,0.688608,0.676592,0.654720,0.676174,0.675003,0.668412,0.677645,0.666103,0.663657,0.681082,0.669972,0.670836,0.657519,0.663365,0.677356,0.659763,0.667556,0.671988,0.673221,0.673759,0.673576,0.671236,0.668429
0.840000,0.719224,0.708058,0.687675,0.707669,0.706579,0.700443,0.709037,0.698292,0.696012,0.712233,0.701896,0.702701,0.690288,0.695740,0.708769,0.692381,0.699646,0.703773,0.704921,0.705422,0.705252,0.703073,0.700459
0.860000,0.750776,0.740567,0.721879,0.740210,0.739214,0.733593,0.741463,0.731622,0.729531,0.744387,0.734924,0.735662,0.724278,0.729281,0.741217,0.726200,0.732863,0.736644,0.737696,0.738154,0.737998,0.736003,0.733608
0.880000,0.783288,0.774149,0.757374,0.773830,0.772937,0.767897,0.774952,0.766128,0.764250,0.777571,0.769091,0.769753,0.759531,0.764026,0.774732,0.761258,0.767242,0.770633,0.771576,0.771987,0.771847,0.770058,0.767910
0.900000,0.816786,0.808837,0.794205,0.808559,0.807781,0.803389,0.809536,0.801847,0.800209,0.811815,0.804430,0.805007,0.796089,0.800013,0.809344,0.797597,0.802818,0.805774,0.806596,0.806953,0.806832,0.805273,0.803400
0.920000,0.851295,0.844661,0.832415,0.844429,0.843779,0.840107,0.845245,0.838816,0.837445,0.847148,0.840978,0.841460,0.833995,0.837282,0.845085,0.835258,0.839629,0.842102,0.842788,0.843087,0.842986,0.841683,0.840116
0.940000,0.886844,0.881655,0.872051,0.881474,0.880965,0.878088,0.882113,0.877076,0.876001,0.883602,0.878770,0.879148,0.873292,0.875872,0.881987,0.874284,0.877713,0.879651,0.880189,0.880423,0.880343,0.879323,0.878095
0.960000,0.923459,0.919853,0.913161,0.919727,0.919373,0.917370,0.920171,0.916665,0.915916,0.921206,0.917845,0.918109,0.914027,0.915826,0.920084,0.914719,0.917109,0.918459,0.918833,0.918996,0.918941,0.918230,0.917375
0.980000,0.961168,0.959290,0.955793,0.959224,0.959039,0.957994,0.959455,0.957626,0.957234,0.959995,0.958242,0.958379,0.956247,0.957188,0.959410,0.956609,0.957858,0.958562,0.958757,0.958842,0.958814,0.958443,0.957997
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
