X2,P_REM(APR4_EPP),P_REM(BHF_BBB2),P_REM(H4),P_REM(HQC18),P_REM(KDE0V),P_REM(KDE0V1),P_REM(MPA1),P_REM(MS1_PP),P_REM(MS1B_PP),P_REM(RS),P_REM(SK255),P_REM(SK272),P_REM(SKI2),P_REM(SKI3),P_REM(SKI4),P_REM(SKI5),P_REM(SKI6),P_REM(SKMP),P_REM(SKOP),P_REM(SLy),P_REM(SLY2),P_REM(SLY9),P_REM(SLY230A)
0.680000,0.071708,0.063500,0.002201,0.068544,0.049783,0.052493,0.012511,0.000041,0.000344,0.007340,0.006523,0.007021,0.004037,0.004263,0.014589,0.001031,0.010770,0.012501,0.025457,0.044378,0.045621,0.016800,0.040123
0.700000,0.077115,0.078841,0.002172,0.059684,0.048945,0.058527,0.011898,0.000040,0.000377,0.008337,0.007532,0.006247,0.004255,0.004777,0.013567,0.001116,0.011457,0.010534,0.021695,0.039551,0.041359,0.014605,0.037691
0.720000,0.064056,0.065734,0.002411,0.066636,0.054758,0.044294,0.013180,0.000038,0.000361,0.008008,0.007798,0.005781,0.003793,0.004489,0.014331,0.001095,0.011881,0.013085,0.028933,0.040474,0.041608,0.013300,0.033139
0.740000,0.070060,0.065058,0.002234,0.059068,0.053370,0.051261,0.011453,0.000043,0.000405,0.006905,0.008054,0.007088,0.004847,0.004946,0.013528,0.001179,0.012543,0.010792,0.023259,0.038021,0.039085,0.017878,0.036244
0.760000,0.069678,0.073262,0.002371,0.067220,0.057671,0.058998,0.013548,0.000047,0.000432,0.008355,0.007816,0.007867,0.005084,0.005115,0.016666,0.001157,0.012554,0.014019,0.032587,0.045306,0.046521,0.018699,0.040452
0.780000,0.083029,0.084592,0.002804,0.080557,0.067582,0.067966,0.014714,0.000053,0.000454,0.009553,0.009525,0.008490,0.005819,0.005699,0.016743,0.001291,0.015020,0.014591,0.034033,0.051717,0.053287,0.019873,0.045871
0.800000,0.090260,0.090198,0.003289,0.080896,0.070196,0.075030,0.014623,0.000056,0.000489,0.010092,0.010259,0.008419,0.005994,0.005931,0.019792,0.001372,0.015787,0.016134,0.037129,0.059793,0.061467,0.020540,0.052738
0.820000,0.091439,0.094080,0.003086,0.085766,0.071073,0.076146,0.015861,0.000059,0.000536,0.010232,0.011313,0.009548,0.005911,0.005810,0.017239,0.001391,0.015677,0.016248,0.036070,0.060396,0.062087,0.022329,0.051950
0.840000,0.089048,0.091469,0.003108,0.086423,0.067565,0.074309,0.015622,0.000059,0.000526,0.010550,0.011368,0.009356,0.005640,0.005557,0.020050,0.001452,0.017719,0.018328,0.035937,0.058392,0.060057,0.021807,0.049140
0.860000,0.092960,0.096390,0.003138,0.085817,0.070013,0.083820,0.017150,0.000058,0.000522,0.010190,0.009988,0.009691,0.006513,0.005930,0.019170,0.001417,0.016858,0.016704,0.033391,0.060895,0.062504,0.021651,0.057587
0.880000,0.090913,0.095850,0.003341,0.083497,0.071803,0.078536,0.017067,0.000061,0.000543,0.010844,0.011001,0.009622,0.006471,0.006414,0.019483,0.001507,0.017148,0.017800,0.039081,0.059718,0.061695,0.022635,0.057800
0.900000,0.103183,0.102027,0.003730,0.095546,0.080284,0.088899,0.018187,0.000063,0.000578,0.011852,0.011848,0.010792,0.007238,0.007369,0.021867,0.001715,0.019168,0.019629,0.040835,0.067745,0.069649,0.025247,0.063819
0.920000,0.109914,0.110563,0.004002,0.100468,0.085646,0.094110,0.018746,0.000073,0.000653,0.012466,0.012818,0.010992,0.007568,0.007679,0.023461,0.001729,0.019521,0.019683,0.045429,0.069157,0.071031,0.025392,0.065690
0.940000,0.100940,0.118396,0.004033,0.108027,0.089688,0.086914,0.015595,0.000059,0.000546,0.012113,0.012178,0.011430,0.007127,0.006965,0.022498,0.001658,0.021854,0.020473,0.045376,0.076139,0.078271,0.025784,0.063358
0.960000,0.107416,0.108076,0.003880,0.110105,0.077662,0.076059,0.017561,0.000058,0.000582,0.010324,0.012495,0.010834,0.005819,0.006929,0.023422,0.001662,0.018364,0.020658,0.045771,0.061943,0.065125,0.027547,0.072164
0.980000,0.118157,0.120403,0.003594,0.102240,0.080413,0.084059,0.019233,0.000057,0.000597,0.010521,0.009075,0.009233,0.006947,0.006312,0.025552,0.001659,0.022300,0.022454,0.044170,0.065204,0.067029,0.021487,0.072164
1.000000,0.117044,0.118633,0.004270,0.108646,0.089940,0.098048,0.021181,0.000077,0.000691,0.013467,0.013698,0.012179,0.008263,0.008194,0.025242,0.001913,0.022039,0.022183,0.047238,0.076457,0.078606,0.028335,0.071258
