X1+X2,P_NS(APR4_EPP),P_NS(BHF_BBB2),P_NS(H4),P_NS(HQC18),P_NS(KDE0V),P_NS(KDE0V1),P_NS(MPA1),P_NS(MS1_PP),P_NS(MS1B_PP),P_NS(RS),P_NS(SK255),P_NS(SK272),P_NS(SKI2),P_NS(SKI3),P_NS(SKI4),P_NS(SKI5),P_NS(SKI6),P_NS(SKMP),P_NS(SKOP),P_NS(SLy),P_NS(SLY2),P_NS(SLY9),P_NS(SLY230A)
0.740000,0.075621,0.074352,0.002664,0.065631,0.056706,0.058702,0.013444,0.000056,0.000505,0.008200,0.009470,0.008110,0.005459,0.005903,0.015196,0.001379,0.013622,0.013269,0.026764,0.047146,0.048466,0.020223,0.044230
0.760000,0.077596,0.079999,0.002823,0.077423,0.062389,0.063915,0.015372,0.000058,0.000517,0.009346,0.009009,0.008819,0.005756,0.005878,0.017815,0.001373,0.014080,0.015443,0.034284,0.050970,0.052397,0.020235,0.047194
0.780000,0.088361,0.087877,0.003285,0.084545,0.069892,0.072954,0.015812,0.000062,0.000550,0.010786,0.010309,0.009233,0.006470,0.006422,0.019193,0.001500,0.016431,0.016516,0.036846,0.056976,0.058572,0.021555,0.049220
0.800000,0.100711,0.096017,0.003577,0.086411,0.072796,0.077879,0.015953,0.000061,0.000559,0.010643,0.010937,0.009233,0.006465,0.006573,0.020237,0.001536,0.016725,0.017153,0.039211,0.065228,0.067055,0.021847,0.054869
0.820000,0.093427,0.099614,0.003252,0.090164,0.071073,0.080625,0.017205,0.000061,0.000560,0.010647,0.012183,0.010073,0.006520,0.006494,0.018806,0.001517,0.016673,0.018083,0.038360,0.063467,0.065244,0.022663,0.053501
0.840000,0.099402,0.093647,0.003430,0.091661,0.069136,0.079376,0.016459,0.000062,0.000564,0.010948,0.011368,0.009716,0.006635,0.006543,0.020962,0.001529,0.017719,0.018328,0.040021,0.059719,0.061392,0.022716,0.056700
0.860000,0.096166,0.096390,0.003428,0.087436,0.073698,0.083820,0.017150,0.000064,0.000574,0.010658,0.010620,0.009812,0.007080,0.006502,0.020368,0.001519,0.017301,0.018177,0.038573,0.066431,0.068291,0.021969,0.058580
0.880000,0.096368,0.097964,0.003480,0.090239,0.074105,0.080272,0.017785,0.000066,0.000595,0.011263,0.011451,0.010043,0.006779,0.006767,0.020494,0.001581,0.017648,0.018554,0.040068,0.063744,0.065529,0.023016,0.060152
0.900000,0.106310,0.106300,0.003893,0.097201,0.082770,0.090321,0.018485,0.000067,0.000603,0.012201,0.012312,0.011049,0.007568,0.007628,0.022438,0.001782,0.019835,0.020221,0.041717,0.069805,0.071760,0.025662,0.064073
0.920000,0.109914,0.111863,0.004102,0.104434,0.086642,0.095090,0.019996,0.000074,0.000658,0.012466,0.012904,0.011501,0.007845,0.007803,0.023880,0.001823,0.020385,0.020687,0.045874,0.072100,0.074119,0.026777,0.067332
0.940000,0.108705,0.118396,0.004172,0.108027,0.089688,0.092346,0.017327,0.000067,0.000584,0.012113,0.012665,0.011798,0.007840,0.007580,0.023682,0.001771,0.021854,0.020473,0.045376,0.076139,0.078271,0.025784,0.066526
0.960000,0.107416,0.116389,0.004108,0.110105,0.083210,0.086924,0.019512,0.000072,0.000647,0.012389,0.013230,0.011819,0.006504,0.007622,0.023422,0.001781,0.020988,0.020658,0.045771,0.077429,0.079597,0.027547,0.072164
0.980000,0.118157,0.120402,0.004108,0.102240,0.080413,0.084059,0.019233,0.000066,0.000597,0.012024,0.010890,0.010259,0.007719,0.007101,0.025552,0.001659,0.022300,0.022454,0.044170,0.065204,0.067029,0.021487,0.072164
1.000000,0.117093,0.118736,0.004280,0.108718,0.089994,0.098126,0.021199,0.000077,0.000692,0.013486,0.013718,0.012200,0.008280,0.008208,0.025281,0.001918,0.022069,0.022213,0.047295,0.076506,0.078649,0.028348,0.071310
